ch	start	end	anchor_index
chr2	163943492	163943797	15601
chr2	164015870	164016080	15602
chr2	164061252	164061409	15603
chr2	164061910	164062120	15604
chr2	164099070	164099280	15605
chr2	164240590	164240800	15606
chr2	164430289	164430464	15607
chr2	164478336	164478439	15608
chr2	164479170	164479380	15609
chr2	164479604	164479695	15610
chr2	164494470	164494680	15611
chr2	164495688	164495859	15612
chr2	164504404	164504489	15613
chr2	164514621	164514798	15614
chr2	164538329	164538550	15615
chr2	164542730	164542940	15616
chr2	164560330	164560465	15617
chr2	164567436	164567553	15618
chr2	164567716	164567833	15619
chr2	164599550	164599760	15620
chr2	164600108	164600253	15621
chr2	164600960	164601170	15622
chr2	164618670	164618880	15623
chr2	164620936	164621053	15624
chr2	164621146	164621195	15625
chr2	164655840	164656050	15626
chr2	164661430	164661640	15627
chr2	164683210	164683420	15628
chr2	164693471	164693700	15629
chr2	164697801	164697944	15630
chr2	164710671	164710848	15631
chr2	164711029	164711206	15632
chr2	164711396	164711607	15633
chr2	164711723	164712008	15634
chr2	164717155	164717274	15635
chr2	164737760	164737877	15636
chr2	164742840	164743019	15637
chr2	164810879	164811050	15638
chr2	164818770	164818980	15639
chr2	164840482	164840567	15640
chr2	164840730	164840940	15641
chr2	164841387	164841498	15642
chr2	164842102	164842249	15643
chr2	164842630	164842840	15644
chr2	164843990	164844200	15645
chr2	164860026	164860235	15646
chr2	164875470	164875680	15647
chr2	164876015	164876094	15648
chr2	164887488	164887681	15649
chr2	164913768	164913851	15650
chr2	164917425	164917484	15651
chr2	164935440	164935650	15652
chr2	164937270	164937480	15653
chr2	164937965	164938064	15654
chr2	164955240	164955450	15655
chr2	164991410	164991620	15656
chr2	164992040	164992250	15657
chr2	164992903	164993088	15658
chr2	164993326	164993483	15659
chr2	165015120	165015311	15660
chr2	165108830	165109040	15661
chr2	165110130	165110340	15662
chr2	165110460	165110669	15663
chr2	165204092	165204207	15664
chr2	165238385	165238464	15665
chr2	165239306	165239359	15666
chr2	165241200	165241410	15667
chr2	165292600	165292810	15668
chr2	165293838	165294021	15669
chr2	165306592	165306629	15670
chr2	165400720	165400930	15671
chr2	165401377	165401550	15672
chr2	165417140	165417233	15673
chr2	165564032	165564121	15674
chr2	165564890	165565100	15675
chr2	165565190	165565400	15676
chr2	165574080	165574443	15677
chr2	165675820	165676030	15678
chr2	165698771	165698862	15679
chr2	165779210	165779257	15680
chr2	165874547	165874710	15681
chr2	165903670	165903880	15682
chr2	165953280	165953490	15683
chr2	165954199	165954250	15684
chr2	165969405	165969444	15685
chr2	165970550	165970760	15686
chr2	166057476	166057661	15687
chr2	166081890	166082100	15688
chr2	166104180	166104390	15689
chr2	166106815	166106894	15690
chr2	166127977	166128180	15691
chr2	166134449	166134592	15692
chr2	166134790	166135000	15693
chr2	166134950	166135160	15694
chr2	166135170	166135380	15695
chr2	166135290	166135500	15696
chr2	166135810	166136020	15697
chr2	166154724	166154871	15698
chr2	166181657	166181838	15699
chr2	166197520	166197730	15700
chr2	166230192	166230259	15701
chr2	166230371	166230469	15702
chr2	166234250	166234460	15703
chr2	166301270	166301480	15704
chr2	166329659	166329750	15705
chr2	166329960	166330170	15706
chr2	166335290	166335500	15707
chr2	166360690	166360900	15708
chr2	166361402	166361531	15709
chr2	166372161	166372322	15710
chr2	166372740	166372950	15711
chr2	166375977	166376158	15712
chr2	166384847	166384914	15713
chr2	166385710	166385920	15714
chr2	166419686	166419795	15715
chr2	166516796	166516993	15716
chr2	166539467	166539634	15717
chr2	166540240	166540450	15718
chr2	166609250	166609460	15719
chr2	166628035	166628035	15720
chr2	166700249	166700312	15721
chr2	166727400	166727610	15722
chr2	166762130	166762340	15723
chr2	166762905	166762984	15724
chr2	166785950	166785969	15725
chr2	166805968	166805985	15726
chr2	166895407	166895462	15727
chr2	166899210	166899420	15728
chr2	166900809	166900940	15729
chr2	166934984	166935057	15730
chr2	166957760	166957970	15731
chr2	166984500	166984710	15732
chr2	167000240	167000450	15733
chr2	167103547	167103614	15734
chr2	167127318	167127337	15735
chr2	167161285	167161324	15736
chr2	167212156	167212309	15737
chr2	167264570	167264619	15738
chr2	167292350	167292560	15739
chr2	167330800	167331010	15740
chr2	167331592	167331789	15741
chr2	167333290	167333500	15742
chr2	167342946	167342995	15743
chr2	167380150	167380360	15744
chr2	167411480	167411609	15745
chr2	167451666	167451737	15746
chr2	167510473	167510606	15747
chr2	167550549	167550720	15748
chr2	167578940	167579150	15749
chr2	167651736	167651973	15750
chr2	167733600	167733810	15751
chr2	167733946	167734075	15752
chr2	167734690	167734900	15753
chr2	167756480	167756690	15754
chr2	167775090	167775300	15755
chr2	167790350	167790409	15756
chr2	167791720	167791930	15757
chr2	167794635	167794814	15758
chr2	167828080	167828290	15759
chr2	167845232	167845309	15760
chr2	167856322	167856413	15761
chr2	167943170	167943380	15762
chr2	168116480	168116690	15763
chr2	168118781	168118914	15764
chr2	168119652	168119809	15765
chr2	168136512	168136637	15766
chr2	168152910	168153120	15767
chr2	168161033	168161146	15768
chr2	168166991	168167214	15769
chr2	168167360	168167419	15770
chr2	168180640	168180659	15771
chr2	168181063	168181162	15772
chr2	168185690	168185900	15773
chr2	168186130	168186340	15774
chr2	168190020	168190230	15775
chr2	168190781	168190992	15776
chr2	168191200	168191410	15777
chr2	168192520	168192730	15778
chr2	168196956	168197059	15779
chr2	168197290	168197500	15780
chr2	168204030	168204240	15781
chr2	168204330	168204540	15782
chr2	168211220	168211430	15783
chr2	168211810	168212020	15784
chr2	168221015	168221248	15785
chr2	168223390	168223600	15786
chr2	168246575	168246614	15787
chr2	168247608	168247995	15788
chr2	168254620	168254830	15789
chr2	168256491	168256684	15790
chr2	168264030	168264240	15791
chr2	168264550	168264760	15792
chr2	168272289	168272480	15793
chr2	168278505	168278505	15794
chr2	168292390	168292600	15795
chr2	168293915	168294008	15796
chr2	168326740	168326950	15797
chr2	168328515	168328714	15798
chr2	168336937	168337030	15799
chr2	168346753	168346876	15800
chr2	168348208	168348311	15801
chr2	168404864	168405025	15802
chr2	168438940	168439150	15803
chr2	168443925	168444146	15804
chr2	168457030	168457240	15805
chr2	168486190	168486400	15806
chr2	168486550	168486760	15807
chr2	168490690	168490900	15808
chr2	168493410	168493620	15809
chr2	168494090	168494300	15810
chr2	168494538	168494657	15811
chr2	168495180	168495390	15812
chr2	168603890	168604100	15813
chr2	168614140	168614350	15814
chr2	168614836	168614993	15815
chr2	168622706	168622809	15816
chr2	168648770	168648980	15817
chr2	168684170	168684380	15818
chr2	168684740	168684950	15819
chr2	168687521	168687619	15820
chr2	168705690	168705783	15821
chr2	168759316	168759501	15822
chr2	168773827	168773932	15823
chr2	168802140	168802350	15824
chr2	168849674	168849855	15825
chr2	168890348	168890661	15826
chr2	168920737	168920820	15827
chr2	168948773	168948856	15828
chr2	168961751	168961918	15829
chr2	169109280	169109490	15830
chr2	169109880	169110033	15831
chr2	169132078	169132175	15832
chr2	169141920	169141965	15833
chr2	169221930	169222041	15834
chr2	169260465	169260504	15835
chr2	169276192	169276289	15836
chr2	169366170	169366380	15837
chr2	169397837	169397914	15838
chr2	169451150	169451360	15839
chr2	169451640	169451850	15840
chr2	169452145	169452406	15841
chr2	169479526	169479815	15842
chr2	169485921	169486214	15843
chr2	169493484	169493631	15844
chr2	169514060	169514270	15845
chr2	169528302	169528467	15846
chr2	169561495	169561574	15847
chr2	169562430	169562640	15848
chr2	169562700	169562910	15849
chr2	169573839	169573954	15850
chr2	169574220	169574430	15851
chr2	169585051	169585228	15852
chr2	169585422	169585573	15853
chr2	169625875	169625954	15854
chr2	169637750	169637960	15855
chr2	169640196	169640295	15856
chr2	169654730	169654940	15857
chr2	169667725	169667824	15858
chr2	169675990	169676200	15859
chr2	169676140	169676350	15860
chr2	169683681	169683818	15861
chr2	169693870	169694080	15862
chr2	169694361	169694486	15863
chr2	169716010	169716220	15864
chr2	169716580	169716790	15865
chr2	169728665	169728748	15866
chr2	169733800	169734001	15867
chr2	169735180	169735390	15868
chr2	169745990	169746200	15869
chr2	169746330	169746540	15870
chr2	169761705	169761852	15871
chr2	169767208	169767671	15872
chr2	169790037	169790118	15873
chr2	169791732	169791947	15874
chr2	169824921	169825042	15875
chr2	169827800	169828010	15876
chr2	169877520	169877661	15877
chr2	169892180	169892390	15878
chr2	169926660	169926870	15879
chr2	169928540	169928643	15880
chr2	169932150	169932360	15881
chr2	169932520	169932730	15882
chr2	169933264	169933385	15883
chr2	169933700	169933910	15884
chr2	170229860	170230070	15885
chr2	170236073	170236256	15886
chr2	170324711	170324818	15887
chr2	170360290	170360500	15888
chr2	170361462	170361589	15889
chr2	170370091	170370118	15890
chr2	170397256	170397339	15891
chr2	170409178	170409327	15892
chr2	170424070	170424129	15893
chr2	170456770	170456980	15894
chr2	170457290	170457500	15895
chr2	170461996	170462113	15896
chr2	170485431	170485614	15897
chr2	170486820	170487030	15898
chr2	170523662	170523749	15899
chr2	170572770	170572980	15900
chr2	170573732	170573947	15901
chr2	170650590	170650800	15902
chr2	170651230	170651423	15903
chr2	170712090	170712109	15904
chr2	170712183	170712312	15905
chr2	170712880	170713090	15906
chr2	170716957	170717014	15907
chr2	170736790	170737000	15908
chr2	170744338	170744597	15909
chr2	170770187	170770508	15910
chr2	170771130	170771340	15911
chr2	170812866	170812979	15912
chr2	170814190	170814400	15913
chr2	170815831	170815922	15914
chr2	170873257	170873450	15915
chr2	170878682	170878897	15916
chr2	170922114	170922251	15917
chr2	170928120	170928330	15918
chr2	170928736	170929221	15919
chr2	170967180	170967390	15920
chr2	170973457	170973716	15921
chr2	171004452	171004597	15922
chr2	171086950	171087093	15923
chr2	171089581	171089679	15924
chr2	171150110	171150169	15925
chr2	171159020	171159230	15926
chr2	171159441	171159460	15927
chr2	171160773	171160992	15928
chr2	171164580	171164790	15929
chr2	171166765	171166765	15930
chr2	171185270	171185480	15931
chr2	171225350	171225560	15932
chr2	171245594	171245661	15933
chr2	171272125	171272276	15934
chr2	171280380	171280590	15935
chr2	171309040	171309250	15936
chr2	171324067	171324286	15937
chr2	171365800	171366010	15938
chr2	171411320	171411530	15939
chr2	171416179	171416308	15940
chr2	171433360	171433570	15941
chr2	171433690	171433900	15942
chr2	171433987	171434306	15943
chr2	171434980	171435190	15944
chr2	171447854	171447929	15945
chr2	171476103	171476232	15946
chr2	171523640	171523850	15947
chr2	171553912	171554121	15948
chr2	171574184	171574375	15949
chr2	171598841	171599032	15950
chr2	171637370	171637580	15951
chr2	171644880	171645090	15952
chr2	171687337	171687518	15953
chr2	171688070	171688280	15954
chr2	171703742	171703831	15955
chr2	171706266	171706381	15956
chr2	171724311	171724448	15957
chr2	171729372	171729537	15958
chr2	171729809	171729920	15959
chr2	171763035	171763174	15960
chr2	171772463	171772606	15961
chr2	171786800	171787010	15962
chr2	171787580	171787790	15963
chr2	171798240	171798450	15964
chr2	171802270	171802480	15965
chr2	171803470	171803680	15966
chr2	171807859	171808064	15967
chr2	171808308	171808473	15968
chr2	171811275	171811420	15969
chr2	171834404	171834535	15970
chr2	171837810	171838020	15971
chr2	171878527	171878722	15972
chr2	171878879	171878976	15973
chr2	171893320	171893530	15974
chr2	171941064	171941145	15975
chr2	171943960	171944170	15976
chr2	171957244	171957309	15977
chr2	171999799	171999982	15978
chr2	172000590	172000800	15979
chr2	172007410	172007620	15980
chr2	172013211	172013309	15981
chr2	172021650	172021860	15982
chr2	172028293	172028380	15983
chr2	172050630	172050840	15984
chr2	172052355	172052670	15985
chr2	172052780	172052990	15986
chr2	172084980	172085190	15987
chr2	172085274	172085645	15988
chr2	172086731	172086878	15989
chr2	172095350	172095560	15990
chr2	172099010	172099220	15991
chr2	172102904	172103037	15992
chr2	172103889	172104102	15993
chr2	172106295	172106438	15994
chr2	172113788	172113807	15995
chr2	172119046	172119279	15996
chr2	172127318	172127491	15997
chr2	172200690	172200749	15998
chr2	172226283	172226594	15999
chr2	172253270	172253480	16000
chr2	172253826	172253969	16001
chr2	172270011	172270109	16002
chr2	172270350	172270409	16003
chr2	172329640	172329850	16004
chr2	172330152	172330285	16005
chr2	172339642	172339947	16006
chr2	172341140	172341350	16007
chr2	172364342	172364557	16008
chr2	172380523	172380620	16009
chr2	172380740	172380950	16010
chr2	172399870	172400080	16011
chr2	172427501	172427668	16012
chr2	172428315	172428315	16013
chr2	172428580	172428639	16014
chr2	172428740	172428950	16015
chr2	172428930	172429140	16016
chr2	172442120	172442330	16017
chr2	172462160	172462241	16018
chr2	172465745	172465958	16019
chr2	172472870	172473080	16020
chr2	172473230	172473440	16021
chr2	172480513	172480716	16022
chr2	172484516	172484569	16023
chr2	172554460	172554670	16024
chr2	172556430	172556640	16025
chr2	172571373	172571502	16026
chr2	172593875	172593914	16027
chr2	172613735	172613774	16028
chr2	172674793	172674926	16029
chr2	172704453	172704616	16030
chr2	172710596	172710747	16031
chr2	172726382	172726623	16032
chr2	172735800	172736010	16033
chr2	172736340	172736550	16034
chr2	172783425	172783464	16035
chr2	172806553	172806702	16036
chr2	172813467	172813548	16037
chr2	172864357	172864482	16038
chr2	172931994	172932203	16039
chr2	172967659	172967816	16040
chr2	172972191	172972230	16041
chr2	172973040	172973250	16042
chr2	172977467	172977522	16043
chr2	172977860	172978070	16044
chr2	173002946	173003137	16045
chr2	173008860	173009070	16046
chr2	173022036	173022089	16047
chr2	173027529	173027730	16048
chr2	173048945	173049114	16049
chr2	173053450	173053660	16050
chr2	173075713	173075992	16051
chr2	173076721	173076819	16052
chr2	173161670	173161880	16053
chr2	173210690	173210813	16054
chr2	173211140	173211350	16055
chr2	173211280	173211490	16056
chr2	173218490	173218685	16057
chr2	173227067	173227294	16058
chr2	173231256	173231413	16059
chr2	173231647	173231843	16060
chr2	173238434	173238627	16061
chr2	173347501	173347678	16062
chr2	173354398	173354563	16063
chr2	173354740	173354959	16064
chr2	173355317	173355512	16065
chr2	173397715	173397794	16066
chr2	173401320	173401530	16067
chr2	173401750	173401960	16068
chr2	173402474	173402645	16069
chr2	173404740	173404950	16070
chr2	173428050	173428260	16071
chr2	173430740	173430950	16072
chr2	173431260	173431470	16073
chr2	173448790	173449000	16074
chr2	173449244	173449491	16075
chr2	173462822	173463037	16076
chr2	173463273	173463436	16077
chr2	173463718	173463761	16078
chr2	173494950	173495160	16079
chr2	173568211	173568309	16080
chr2	173571030	173571240	16081
chr2	173571393	173571558	16082
chr2	173667579	173667676	16083
chr2	173749482	173749547	16084
chr2	173884569	173884644	16085
chr2	173906200	173906410	16086
chr2	173912820	173913030	16087
chr2	173955161	173955180	16088
chr2	173958280	173958490	16089
chr2	173963401	173963499	16090
chr2	173965331	173965550	16091
chr2	173966830	173966849	16092
chr2	173977390	173977600	16093
chr2	173977680	173977890	16094
chr2	173983530	173983589	16095
chr2	173986770	173986980	16096
chr2	174003719	174003840	16097
chr2	174004130	174004149	16098
chr2	174024670	174024880	16099
chr2	174040026	174040111	16100
chr2	174075250	174075460	16101
chr2	174077630	174077840	16102
chr2	174108750	174108831	16103
chr2	174138335	174138414	16104
chr2	174158174	174158219	16105
chr2	174233893	174233996	16106
chr2	174245700	174245910	16107
chr2	174248930	174249140	16108
chr2	174264121	174264194	16109
chr2	174332825	174332825	16110
chr2	174341592	174341751	16111
chr2	174345149	174345230	16112
chr2	174395564	174396011	16113
chr2	174428395	174428434	16114
chr2	174462908	174463021	16115
chr2	174486160	174486370	16116
chr2	174487074	174487385	16117
chr2	174511690	174511900	16118
chr2	174521980	174522190	16119
chr2	174522620	174522830	16120
chr2	174544355	174544394	16121
chr2	174547060	174547119	16122
chr2	174578147	174578214	16123
chr2	174603459	174603574	16124
chr2	174697260	174697521	16125
chr2	174700116	174700219	16126
chr2	174748974	174749197	16127
chr2	174763060	174763270	16128
chr2	174771694	174771837	16129
chr2	174772190	174772400	16130
chr2	174776300	174776510	16131
chr2	174889010	174889220	16132
chr2	174985809	174985940	16133
chr2	175005219	175005506	16134
chr2	175028486	175028603	16135
chr2	175030653	175030800	16136
chr2	175031136	175031223	16137
chr2	175036620	175036799	16138
chr2	175063153	175063242	16139
chr2	175063410	175063620	16140
chr2	175111257	175111372	16141
chr2	175143810	175144020	16142
chr2	175167050	175167260	16143
chr2	175168126	175168497	16144
chr2	175180926	175181043	16145
chr2	175181626	175181847	16146
chr2	175187540	175187635	16147
chr2	175203746	175203861	16148
chr2	175204260	175204470	16149
chr2	175250520	175250730	16150
chr2	175251578	175251673	16151
chr2	175253360	175253570	16152
chr2	175282451	175282620	16153
chr2	175309926	175310071	16154
chr2	175310740	175310950	16155
chr2	175329220	175329359	16156
chr2	175330990	175331200	16157
chr2	175366893	175367028	16158
chr2	175367170	175367380	16159
chr2	175371810	175372020	16160
chr2	175414993	175415158	16161
chr2	175439480	175439690	16162
chr2	175461910	175462120	16163
chr2	175464070	175464280	16164
chr2	175476470	175476680	16165
chr2	175593600	175593810	16166
chr2	175593989	175594100	16167
chr2	175594352	175594503	16168
chr2	175606442	175606763	16169
chr2	175619716	175619833	16170
chr2	175626630	175626840	16171
chr2	175626985	175626985	16172
chr2	175630968	175631089	16173
chr2	175640724	175640937	16174
chr2	175684579	175684736	16175
chr2	175690256	175690373	16176
chr2	175695210	175695420	16177
chr2	175709720	175709930	16178
chr2	175730160	175730370	16179
chr2	175750314	175750479	16180
chr2	175756221	175756358	16181
chr2	175804072	175804327	16182
chr2	175843090	175843300	16183
chr2	175864220	175864430	16184
chr2	175886310	175886520	16185
chr2	175913230	175913289	16186
chr2	175913470	175913680	16187
chr2	175914043	175914262	16188
chr2	175964372	175964417	16189
chr2	175965350	175965560	16190
chr2	176001421	176001519	16191
chr2	176002206	176002427	16192
chr2	176002730	176002940	16193
chr2	176002890	176003100	16194
chr2	176003796	176003913	16195
chr2	176079970	176080180	16196
chr2	176086377	176086432	16197
chr2	176088444	176088517	16198
chr2	176097629	176097868	16199
chr2	176111349	176111456	16200
chr2	176118980	176119190	16201
chr2	176124890	176125100	16202
chr2	176127201	176127282	16203
chr2	176140477	176140828	16204
chr2	176187128	176187441	16205
chr2	176187630	176187689	16206
chr2	176187967	176188292	16207
chr2	176188534	176188669	16208
chr2	176232730	176232940	16209
chr2	176268820	176269030	16210
chr2	176269321	176269488	16211
chr2	176269675	176269874	16212
chr2	176270630	176270840	16213
chr2	176285440	176285459	16214
chr2	176291791	176291968	16215
chr2	176317769	176317884	16216
chr2	176326760	176326970	16217
chr2	176333790	176334000	16218
chr2	176373233	176373346	16219
chr2	176386005	176386052	16220
chr2	176386480	176386690	16221
chr2	176415090	176415300	16222
chr2	176454985	176455194	16223
chr2	176554589	176554656	16224
chr2	176555420	176555630	16225
chr2	176638265	176638394	16226
chr2	176651600	176651810	16227
chr2	176652487	176652568	16228
chr2	176653260	176653470	16229
chr2	176654020	176654079	16230
chr2	176795810	176796020	16231
chr2	176814880	176814995	16232
chr2	176830440	176830650	16233
chr2	177029610	177029820	16234
chr2	177056581	177056679	16235
chr2	177147237	177147380	16236
chr2	177149051	177149152	16237
chr2	177149590	177149609	16238
chr2	177161815	177161815	16239
chr2	177164626	177164841	16240
chr2	177166475	177166475	16241
chr2	177167120	177167330	16242
chr2	177179770	177179980	16243
chr2	177184010	177184220	16244
chr2	177188502	177188715	16245
chr2	177198020	177198230	16246
chr2	177198140	177198350	16247
chr2	177212376	177212893	16248
chr2	177224470	177224680	16249
chr2	177227100	177227310	16250
chr2	177229530	177229740	16251
chr2	177230320	177230530	16252
chr2	177254576	177254693	16253
chr2	177263616	177263645	16254
chr2	177267120	177267330	16255
chr2	177295250	177295460	16256
chr2	177296198	177296291	16257
chr2	177296780	177296990	16258
chr2	177332481	177332544	16259
chr2	177335081	177335222	16260
chr2	177391850	177392060	16261
chr2	177392687	177392842	16262
chr2	177396010	177396220	16263
chr2	177396870	177397080	16264
chr2	177416280	177416415	16265
chr2	177421120	177421330	16266
chr2	177422401	177422499	16267
chr2	177489854	177489961	16268
chr2	177530490	177530700	16269
chr2	177543900	177544110	16270
chr2	177555680	177555890	16271
chr2	177572216	177572377	16272
chr2	177579855	177579894	16273
chr2	177600950	177601160	16274
chr2	177603041	177603060	16275
chr2	177603630	177603840	16276
chr2	177604528	177604695	16277
chr2	177622704	177622813	16278
chr2	177674340	177674431	16279
chr2	177692190	177692209	16280
chr2	177692600	177692823	16281
chr2	177694120	177694330	16282
chr2	177721180	177721390	16283
chr2	177724787	177724952	16284
chr2	177758943	177759106	16285
chr2	177763757	177763998	16286
chr2	177770680	177770890	16287
chr2	177771210	177771269	16288
chr2	177771394	177771495	16289
chr2	177772625	177772664	16290
chr2	177799692	177799767	16291
chr2	177906214	177906339	16292
chr2	177906540	177906750	16293
chr2	177969350	177969560	16294
chr2	177971180	177971390	16295
chr2	177983329	177983468	16296
chr2	178071680	178071890	16297
chr2	178072710	178072913	16298
chr2	178109910	178110120	16299
chr2	178112230	178112249	16300
chr2	178112331	178112468	16301
chr2	178114120	178114330	16302
chr2	178132369	178132582	16303
chr2	178151510	178151720	16304
chr2	178152107	178152306	16305
chr2	178154210	178154420	16306
chr2	178194418	178194595	16307
chr2	178209015	178209015	16308
chr2	178277773	178278012	16309
chr2	178280418	178280461	16310
chr2	178297181	178297318	16311
chr2	178306512	178306629	16312
chr2	178331620	178331717	16313
chr2	178363364	178363461	16314
chr2	178397136	178397287	16315
chr2	178414758	178414899	16316
chr2	178415270	178415480	16317
chr2	178419282	178419347	16318
chr2	178428450	178428739	16319
chr2	178443655	178443694	16320
chr2	178450110	178450320	16321
chr2	178450698	178451067	16322
chr2	178451204	178451341	16323
chr2	178452690	178452900	16324
chr2	178469270	178469480	16325
chr2	178469697	178469786	16326
chr2	178477130	178477340	16327
chr2	178479090	178479351	16328
chr2	178479735	178479774	16329
chr2	178480205	178480296	16330
chr2	178523023	178523176	16331
chr2	178650990	178651200	16332
chr2	178668080	178668290	16333
chr2	178700942	178701107	16334
chr2	178702510	178702720	16335
chr2	178761938	178762029	16336
chr2	178796199	178796302	16337
chr2	178797390	178797600	16338
chr2	178804850	178805060	16339
chr2	178827850	178828060	16340
chr2	178891520	178891719	16341
chr2	178892190	178892400	16342
chr2	178902930	178903140	16343
chr2	178913560	178913770	16344
chr2	178914374	178914521	16345
chr2	178914870	178915080	16346
chr2	178966250	178966460	16347
chr2	178988610	178988820	16348
chr2	178992875	178992914	16349
chr2	179106825	179106864	16350
chr2	179129764	179129909	16351
chr2	179180385	179180530	16352
chr2	179193869	179193944	16353
chr2	179219113	179219280	16354
chr2	179239366	179239447	16355
chr2	179263165	179263204	16356
chr2	179263501	179263678	16357
chr2	179264240	179264450	16358
chr2	179264360	179264570	16359
chr2	179264718	179264931	16360
chr2	179272518	179272615	16361
chr2	179273700	179273719	16362
chr2	179322450	179322660	16363
chr2	179340877	179340948	16364
chr2	179344060	179344270	16365
chr2	179344371	179344554	16366
chr2	179354906	179355035	16367
chr2	179410630	179410840	16368
chr2	179411004	179411139	16369
chr2	179422161	179422352	16370
chr2	179440791	179440889	16371
chr2	179447970	179448180	16372
chr2	179455950	179456160	16373
chr2	179522140	179522159	16374
chr2	179528700	179528910	16375
chr2	179541940	179542150	16376
chr2	179542120	179542330	16377
chr2	179543375	179543414	16378
chr2	179543518	179543763	16379
chr2	179550260	179550470	16380
chr2	179558090	179558300	16381
chr2	179558507	179558562	16382
chr2	179559210	179559420	16383
chr2	179560380	179560590	16384
chr2	179574248	179574433	16385
chr2	179576580	179576790	16386
chr2	179579540	179579750	16387
chr2	179579841	179579939	16388
chr2	179580340	179580550	16389
chr2	179631860	179631879	16390
chr2	179632150	179632360	16391
chr2	179636610	179636820	16392
chr2	179637410	179637620	16393
chr2	179657000	179657210	16394
chr2	179658870	179659080	16395
chr2	179697100	179697310	16396
chr2	179751279	179751430	16397
chr2	179837500	179837559	16398
chr2	179842080	179842290	16399
chr2	179842624	179842741	16400
chr2	179843090	179843300	16401
chr2	179899005	179899126	16402
chr2	179936721	179936998	16403
chr2	180007780	180007990	16404
chr2	180008540	180008750	16405
chr2	180077463	180077552	16406
chr2	180077890	180078100	16407
chr2	180123460	180123670	16408
chr2	180124000	180124210	16409
chr2	180124406	180124519	16410
chr2	180124880	180125090	16411
chr2	180125110	180125320	16412
chr2	180125260	180125470	16413
chr2	180125626	180125767	16414
chr2	180240921	180240998	16415
chr2	180255091	180255110	16416
chr2	180289769	180290002	16417
chr2	180341310	180341520	16418
chr2	180359675	180359714	16419
chr2	180413540	180413750	16420
chr2	180486070	180486089	16421
chr2	180520420	180520630	16422
chr2	180604227	180604306	16423
chr2	180607575	180607786	16424
chr2	180660270	180660480	16425
chr2	180694040	180694250	16426
chr2	180731880	180732090	16427
chr2	180763658	180763805	16428
chr2	180790250	180790460	16429
chr2	180847821	180847919	16430
chr2	180900530	180900740	16431
chr2	180901471	180901648	16432
chr2	180910985	180911024	16433
chr2	180966040	180966250	16434
chr2	180970175	180970374	16435
chr2	180980684	180980849	16436
chr2	180982090	180982300	16437
chr2	181022841	181022894	16438
chr2	181057670	181057880	16439
chr2	181058692	181058897	16440
chr2	181077285	181077388	16441
chr2	181104691	181104764	16442
chr2	181178924	181179049	16443
chr2	181239510	181239720	16444
chr2	181310790	181311000	16445
chr2	181393510	181393720	16446
chr2	181457293	181457310	16447
chr2	181466060	181466270	16448
chr2	181466768	181466891	16449
chr2	181571700	181571910	16450
chr2	181573280	181573457	16451
chr2	181581640	181581850	16452
chr2	181587570	181587780	16453
chr2	181678090	181678300	16454
chr2	181715188	181715281	16455
chr2	181738265	181738265	16456
chr2	181738570	181738780	16457
chr2	181741130	181741340	16458
chr2	181742985	181743094	16459
chr2	181765230	181765440	16460
chr2	181784680	181784699	16461
chr2	181791045	181791244	16462
chr2	181791307	181791503	16463
chr2	181804154	181804275	16464
chr2	181877330	181877540	16465
chr2	181891270	181891480	16466
chr2	181896450	181896660	16467
chr2	181900350	181900560	16468
chr2	181904149	181904294	16469
chr2	181904650	181904860	16470
chr2	181907040	181907250	16471
chr2	181944381	181944578	16472
chr2	181954390	181954499	16473
chr2	181961290	181961500	16474
chr2	181970446	181970603	16475
chr2	181999350	181999560	16476
chr2	182077410	182077620	16477
chr2	182077752	182077925	16478
chr2	182102700	182102910	16479
chr2	182132710	182132920	16480
chr2	182186293	182186392	16481
chr2	182239680	182239890	16482
chr2	182240951	182241038	16483
chr2	182423680	182423890	16484
chr2	182611090	182611300	16485
chr2	182617220	182617430	16486
chr2	182649309	182649572	16487
chr2	182650975	182650975	16488
chr2	182667007	182667190	16489
chr2	182713690	182713900	16490
chr2	182714740	182714950	16491
chr2	182715250	182715460	16492
chr2	182763474	182763531	16493
chr2	182767694	182767845	16494
chr2	182784781	182784974	16495
chr2	182801790	182802000	16496
chr2	182825780	182825990	16497
chr2	182866370	182866580	16498
chr2	182867135	182867298	16499
chr2	182870345	182870458	16500
chr2	182891104	182891185	16501
chr2	182911936	182912039	16502
chr2	182973602	182973699	16503
chr2	182974125	182974264	16504
chr2	182975550	182975760	16505
chr2	182980132	182980327	16506
chr2	183037000	183037210	16507
chr2	183038404	183038585	16508
chr2	183060730	183060940	16509
chr2	183071267	183071442	16510
chr2	183076840	183077050	16511
chr2	183077880	183078090	16512
chr2	183091527	183091592	16513
chr2	183123500	183123710	16514
chr2	183124283	183124400	16515
chr2	183124691	183124789	16516
chr2	183205940	183206150	16517
chr2	183207307	183207362	16518
chr2	183249010	183249179	16519
chr2	183264170	183264380	16520
chr2	183295097	183295338	16521
chr2	183508230	183508389	16522
chr2	183606830	183607040	16523
chr2	183608905	183608984	16524
chr2	184005860	184006070	16525
chr2	184031790	184032000	16526
chr2	184067635	184067714	16527
chr2	184126026	184126075	16528
chr2	184363347	184363436	16529
chr2	184611570	184611780	16530
chr2	184644830	184645040	16531
chr2	185208433	185208536	16532
